Student_ID,Name,Email,Target,Application mode,Application order,Course,Previous qualification (grade),Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Admission grade,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,Unemployment rate,Inflation rate,GDP,Performance_Ratio_avg,GPA_avg_scaled,Health_Risk_Proxy,Stress_Level_Proxy,Study_Hours_Proxy,Sleep_Quality_Proxy,Mental_Depression,Mental_Anxiety,Social_Media_Hours,Transport_User,Avg_Attendance,Teacher_Consultancy,StudentWorker,Living_With_Family
10686,James Smith,james.smith@studentmail.com,Graduate,44,1,9003,140,1,38,9,1,140,0,1,1,0,22,12.4,0.5,1.79,0.92,2.43,1,2.73,10.87,2,0,0,2,0,80,0,1,0
10687,Sophia Brown,sophia.brown@studentmail.com,Dropout,43,1,9119,140,37,38,5,7,146.5,0,1,1,0,39,13.9,-0.3,0.79,0.4,3.43,1,4.49,12.36,1,0,1,10,0,96,0,1,0
10688,Emma Brown,emma.brown@college.org,Enrolled,44,1,9085,130,2,2,6,6,130,0,0,1,0,20,12.4,0.5,1.79,0.67,2.52,2,6.61,13.78,2,1,0,4,0,92,0,1,1
10689,Liam Brown,liam.brown@university.edu,Dropout,39,1,9147,133.1,37,19,9,3,128,0,1,1,0,49,8.9,1.4,3.51,0.6,2.77,1,3.65,51.67,2,0,0,2,0,70,0,1,0
10690,Ethan Brown,ethan.brown@university.edu,Dropout,7,1,9556,190,5,5,2,2,190,0,1,1,0,43,11.1,0.6,2.02,1,2.64,1,4.94,21.23,1,0,0,3,0,95,1,1,0
10691,Lucas Jackson,lucas.jackson@college.org,Dropout,39,1,9991,120,37,37,9,9,133.2,0,1,1,0,32,7.6,2.6,0.32,0,0,2,3.59,26.55,1,0,0,3,0,95,0,1,1
10692,Emma Thomas,emma.thomas@college.org,Graduate,39,1,9238,100,37,37,9,9,124.3,0,1,1,0,47,10.8,1.4,1.74,1,2.8,1,4.48,27.17,3,0,1,4,0,99,1,1,0
10693,Emma Johnson,emma.johnson@studentmail.com,Dropout,39,1,9991,120,37,37,9,9,138.1,0,1,1,1,37,16.2,0.3,-0.92,0.9,2.63,2,4.92,18.42,3,0,0,3,1,77,1,0,0
10694,Emma Harris,emma.harris@college.org,Graduate,39,1,8014,133.1,19,1,4,8,144.3,0,1,1,0,41,10.8,1.4,1.74,1,2.46,1,2.33,38.68,3,0,0,1,0,45,1,1,0
10695,Ava Anderson,ava.anderson@university.edu,Graduate,39,1,9003,150,37,37,9,6,140,0,1,1,0,60,15.5,2.8,-4.06,1,2.83,1,1.36,40.27,2,1,1,4,0,60,1,1,0
10696,Olivia Johnson,olivia.johnson@college.org,Graduate,39,1,9254,120,1,19,9,9,148.3,0,1,1,0,47,10.8,1.4,1.74,1,3.05,1,4.94,30.87,3,0,1,10,0,100,1,1,0
10697,Olivia Jackson,olivia.jackson@university.edu,Dropout,39,1,8014,133.1,37,11,9,7,96,1,0,1,0,50,12.4,0.5,1.79,0,0,2,8.55,38.14,1,0,0,3,0,95,0,1,1
10698,James White,james.white@college.org,Dropout,39,1,9991,133.1,38,38,90,90,121.7,0,1,1,0,45,7.6,2.6,0.32,0,0,2,8.03,29.39,2,1,0,2,0,68,0,1,1
10699,Emma Taylor,emma.taylor@studentmail.com,Dropout,39,1,9119,100,37,37,9,8,160,1,0,1,0,45,15.5,2.8,-4.06,0,0,2,9.73,36.6,2,0,0,3,0,54,0,1,1
10700,Isabella Jackson,isabella.jackson@college.org,Graduate,39,1,9085,133.1,37,37,90,90,110.3,0,1,1,0,33,7.6,2.6,0.32,0.9,2.51,1,1.81,31.02,3,0,0,3,0,77,1,1,0
10701,Olivia White,olivia.white@college.org,Graduate,1,1,9500,143,3,3,2,2,129,0,1,1,0,18,10.8,1.4,1.74,0.88,2.62,1,2.51,47.87,3,0,0,2,0,90,1,1,0
10702,Emma Anderson,emma.anderson@university.edu,Graduate,39,1,9085,120,37,37,6,6,150,0,1,1,0,43,9.4,-0.8,-3.12,1,2.79,1,1.79,10.87,3,0,0,1,0,88,1,1,0
10703,James White,james.white@studentmail.com,Graduate,43,1,8014,161,19,37,4,10,100,0,1,1,0,44,12.7,3.7,-1.7,1,2.38,1,3.48,19.3,1,0,0,1,0,100,1,1,0
10704,Emma Anderson,emma.anderson@university.edu,Dropout,39,1,9130,133.1,34,36,0,90,107.5,0,1,1,0,29,7.6,2.6,0.32,0,0,2,6.9,36.56,2,0,0,3,0,95,0,1,1
10705,Sophia Smith,sophia.smith@college.org,Dropout,39,1,9670,140,2,1,3,9,170,1,0,1,0,53,12.7,3.7,-1.7,0.25,1.43,2,8.83,36.9,1,0,0,2,0,95,0,0,1
10706,Liam Johnson,liam.johnson@college.org,Enrolled,42,1,9991,123,37,37,9,9,123,0,1,1,0,37,9.4,-0.8,-3.12,1,3.34,1,2.18,30.21,2,0,0,2,0,95,0,1,0
10707,James Johnson,james.johnson@studentmail.com,Enrolled,43,1,9670,142,38,1,8,10,138.5,0,1,1,0,18,13.9,-0.3,0.79,0.83,2.62,1,3.94,42.24,3,0,0,7,0,97,1,0,0
10708,Lucas Johnson,lucas.johnson@university.edu,Dropout,43,1,33,133.1,38,38,4,4,140,1,1,1,0,35,16.2,0.3,-0.92,0.47,2.47,2,1.2,36.82,2,0,0,2,0,85,0,1,0
10709,Ava Smith,ava.smith@studentmail.com,Enrolled,1,1,9254,115,19,1,3,7,113.6,0,1,1,0,23,11.1,0.6,2.02,1,2.5,1,1.65,21.23,2,0,1,1,0,80,0,1,0
10710,Ethan Harris,ethan.harris@studentmail.com,Dropout,39,1,8014,140,37,37,90,5,115.5,0,0,1,0,33,10.8,1.4,1.74,0.08,1.1,2,2.2,29.74,1,0,0,3,0,99,0,1,1
10711,Emma Johnson,emma.johnson@college.org,Dropout,7,3,9130,130,37,26,90,10,130,0,0,1,0,41,10.8,1.4,1.74,0,0,2,9.78,10.79,1,0,0,8,0,77,0,1,1
10712,Liam Harris,liam.harris@university.edu,Graduate,7,1,9500,140,37,38,9,7,140,0,1,1,0,51,13.9,-0.3,0.79,1,3.18,1,2.66,48.57,2,1,1,3,0,100,1,1,0
10713,Sophia Martin,sophia.martin@university.edu,Graduate,51,1,9670,140,12,5,3,3,126.6,0,1,1,0,19,11.1,0.6,2.02,1,2.88,1,2.88,18.97,2,0,0,2,0,100,1,1,0
10714,Liam Brown,liam.brown@university.edu,Dropout,39,1,9991,133.1,37,37,9,9,143.2,0,1,1,0,35,11.1,0.6,2.02,0,0,2,5.19,14.93,2,0,0,4,0,95,0,1,1
10715,Olivia Johnson,olivia.johnson@college.org,Enrolled,43,1,9670,141,3,2,2,2,133.3,0,1,1,0,18,13.9,-0.3,0.79,0.75,2.5,1,2.84,30.74,2,0,0,3,0,90,0,0,0
10716,Emma Brown,emma.brown@university.edu,Dropout,1,1,9773,120,19,37,9,9,118.3,1,0,1,1,18,13.9,-0.3,0.79,0.67,2.42,2,3.17,30.37,1,0,0,3,0,90,0,0,1
10717,Ethan Brown,ethan.brown@college.org,Graduate,44,1,9003,140,2,1,4,6,140,0,1,1,0,21,13.9,-0.3,0.79,0.83,2.38,1,2.73,38.68,3,1,1,3,0,99,1,0,0
10718,Noah Anderson,noah.anderson@studentmail.com,Graduate,1,1,9254,132,1,19,6,6,124.7,0,1,1,0,21,13.9,-0.3,0.79,0.92,2.36,1,1.74,32.79,3,1,0,5,0,97,1,1,0
10719,Isabella Harris,isabella.harris@studentmail.com,Graduate,39,2,9147,130,19,37,4,7,140,0,1,1,0,34,9.4,-0.8,-3.12,0.7,2.44,1,4.42,32.5,3,1,0,1,0,88,0,0,0
10720,Noah Smith,noah.smith@university.edu,Dropout,39,1,9130,140,37,37,6,7,150,0,1,1,0,34,16.2,0.3,-0.92,0,0,2,6.84,36.5,1,1,0,3,0,100,1,0,1
10721,Emma Anderson,emma.anderson@studentmail.com,Graduate,17,2,9670,110,3,3,4,10,115.6,0,1,1,0,21,11.1,0.6,2.02,0.92,2.39,1,1.94,54.64,1,0,1,3,0,88,1,1,0
10722,Isabella Harris,isabella.harris@college.org,Enrolled,43,1,9773,140,3,37,3,7,116.9,0,1,1,0,32,13.9,-0.3,0.79,0.75,2.36,1,4.48,48.57,3,0,1,2,0,85,1,1,0
10723,Liam Smith,liam.smith@university.edu,Dropout,17,2,9254,130,37,37,5,7,123.4,0,1,1,0,30,7.6,2.6,0.32,0.42,2.13,1,2.85,46.61,2,0,0,1,0,100,1,0,0
10724,Sophia Johnson,sophia.johnson@studentmail.com,Enrolled,1,1,171,137,1,3,3,7,146.5,1,1,1,0,19,8.9,1.4,3.51,0.91,2.32,1,3.31,35.09,3,0,0,2,0,100,1,1,0
10725,Ava Johnson,ava.johnson@studentmail.com,Dropout,51,1,9773,158,1,19,8,8,117.1,0,1,1,0,20,8.9,1.4,3.51,0.85,2.68,1,4.42,36.4,3,0,0,6,0,51,0,0,0
10726,Olivia White,olivia.white@studentmail.com,Dropout,1,1,9070,124,19,19,9,7,113.9,0,1,1,0,18,12.4,0.5,1.79,0,0,3,9.25,37.48,1,1,0,2,0,45,0,1,1
10727,Liam Thomas,liam.thomas@university.edu,Graduate,1,1,9254,136,3,3,2,2,128.7,0,1,1,0,19,8.9,1.4,3.51,1,2.69,1,1.2,33.91,2,0,0,6,0,0,0,0,0
10728,Lucas Brown,lucas.brown@studentmail.com,Dropout,17,3,9500,142,3,3,3,3,132.9,0,1,1,0,18,12.4,0.5,1.79,0.79,2.66,1,3.18,33.94,3,0,0,2,0,95,0,1,0
10729,Ava Thomas,ava.thomas@college.org,Dropout,39,1,9991,150,1,19,4,8,123,0,1,1,0,27,12.7,3.7,-1.7,0.7,2.18,1,2.13,34.36,3,0,0,2,0,70,0,1,0
10730,Isabella Smith,isabella.smith@college.org,Graduate,39,1,9773,120,1,1,9,9,129.8,0,1,1,0,52,9.4,-0.8,-3.12,0.92,2.8,1,2.11,32.24,2,0,0,2,0,100,1,1,0
10731,Sophia Johnson,sophia.johnson@studentmail.com,Dropout,43,1,9003,149,1,1,4,5,156.1,0,0,1,0,29,15.5,2.8,-4.06,0,0,3,9.67,30.61,2,0,0,2,0,78,0,0,1
10732,Ava Taylor,ava.taylor@college.org,Dropout,51,1,9003,130,1,19,4,4,120,1,0,1,0,22,8.9,1.4,3.51,0.42,2.23,2,7.93,31.08,2,0,0,3,0,89,1,1,1
10733,Sophia Martin,sophia.martin@studentmail.com,Graduate,43,1,9085,110,38,38,9,6,117.2,0,1,1,0,28,15.5,2.8,-4.06,0.96,2.39,1,3.95,28.05,3,0,1,2,0,88,1,1,0
10734,Emma Johnson,emma.johnson@university.edu,Dropout,39,1,9670,133.1,1,1,90,3,107,0,1,1,0,30,7.6,2.6,0.32,0,0,3,7.68,23.61,2,0,0,1,0,45,0,1,1
10735,Ethan Jackson,ethan.jackson@university.edu,Graduate,1,2,9500,134,1,1,5,3,128.4,0,1,0,0,18,16.2,0.3,-0.92,1,2.74,1,4.6,31.43,3,1,1,1,1,100,0,1,1
10736,Ethan Harris,ethan.harris@college.org,Graduate,1,2,9670,130,38,37,5,5,123.4,0,1,0,0,21,9.4,-0.8,-3.12,0.7,2.51,2,5.22,31.75,2,1,1,2,1,60,0,0,1
10737,Isabella White,isabella.white@university.edu,Graduate,1,1,9070,141,37,37,9,9,126.7,1,1,0,1,20,12.7,3.7,-1.7,1,2.8,2,9.71,15.15,2,0,0,2,1,50,1,1,0
10738,Ethan Martin,ethan.martin@university.edu,Graduate,42,1,9500,123,37,37,3,3,123,0,1,0,1,21,9.4,-0.8,-3.12,1,2.62,2,7.74,33.07,2,0,0,2,1,97,1,0,0
10739,Lucas White,lucas.white@studentmail.com,Dropout,39,1,9991,133.1,19,37,7,9,137.2,1,0,0,0,32,10.8,1.4,1.74,0,0,2,8.55,42.79,1,0,0,7,0,88,0,1,1
10740,Liam Taylor,liam.taylor@university.edu,Graduate,1,3,9070,122,37,37,9,9,125.9,0,1,1,1,20,12.4,0.5,1.79,1,2.77,2,8.41,45.75,2,1,0,2,1,85,1,0,0
10741,Ethan Johnson,ethan.johnson@college.org,Dropout,1,4,171,132,1,19,4,5,138,1,0,1,0,19,15.5,2.8,-4.06,0,0,3,5.55,24.49,1,0,0,2,0,85,0,1,1
10742,Noah Harris,noah.harris@studentmail.com,Dropout,15,1,9670,133.1,1,1,9,5,128.2,1,0,1,0,18,8.9,1.4,3.51,0.58,2.36,2,6.61,34.59,2,0,0,2,0,90,0,1,1
10743,Sophia Smith,sophia.smith@studentmail.com,Dropout,43,1,9991,130,37,2,9,4,126.5,0,0,1,0,23,7.6,2.6,0.32,0.79,2.24,3,6.79,37.36,2,0,0,1,0,43,0,1,1
10744,Ava Jackson,ava.jackson@university.edu,Graduate,1,1,9254,111,1,1,3,3,112.4,0,1,1,0,20,12.4,0.5,1.79,0.83,2.53,1,4.31,43.15,3,0,0,6,0,31,0,1,0
10745,James Jackson,james.jackson@studentmail.com,Graduate,43,2,9147,133.1,37,37,9,9,109,0,1,0,0,46,9.4,-0.8,-3.12,0.94,2.32,2,4.7,27.53,3,1,1,5,1,97,0,1,1
10746,Emma Martin,emma.martin@university.edu,Graduate,17,1,9003,125,3,3,2,2,100,0,1,1,0,27,15.5,2.8,-4.06,1,2.46,1,1.2,28.05,2,0,0,2,0,95,0,1,0
10747,Noah Harris,noah.harris@studentmail.com,Graduate,43,3,8014,100,37,37,9,9,120,0,1,1,0,41,9.4,-0.8,-3.12,0.93,2.4,1,4.94,31.92,3,0,0,4,0,95,0,1,0
10748,Emma Harris,emma.harris@studentmail.com,Enrolled,15,1,9147,133.1,1,3,192,3,100,1,1,1,0,40,11.1,0.6,2.02,0.2,2.1,2,1.23,36.64,1,0,0,7,0,80,0,0,1
10749,Ava Harris,ava.harris@college.org,Graduate,44,1,8014,150,1,1,5,5,154,0,1,1,0,37,12.4,0.5,1.79,0.95,2.71,1,2.69,19.3,3,0,1,2,0,80,0,1,0
10750,Olivia Thomas,olivia.thomas@university.edu,Enrolled,1,4,9147,120,38,38,5,10,111.3,0,1,1,0,20,12.4,0.5,1.79,1,2.14,1,3.13,36.12,2,0,0,3,0,85,0,1,0
10751,Liam Brown,liam.brown@college.org,Enrolled,44,1,9130,150,1,1,4,4,150,0,1,0,0,20,10.8,1.4,1.74,0.8,2.44,1,8.49,57.14,3,1,1,3,1,100,0,1,1
10752,Liam Smith,liam.smith@university.edu,Graduate,7,1,9991,133.1,1,37,4,1,100,0,1,0,0,26,12.4,0.5,1.79,1,2.49,2,2.91,41.16,3,1,1,2,1,86,0,0,1
10753,James Harris,james.harris@studentmail.com,Graduate,39,1,8014,133.1,37,37,9,7,162.5,0,1,1,0,54,8.9,1.4,3.51,1,2.82,1,3.58,36.21,2,0,0,3,0,100,1,1,0
10754,Liam Taylor,liam.taylor@studentmail.com,Graduate,17,5,9670,132,19,19,5,5,134.1,0,1,1,0,21,10.8,1.4,1.74,1,2.92,1,2.77,39.74,2,0,0,2,0,80,1,1,0
10755,Lucas Thomas,lucas.thomas@college.org,Graduate,1,1,9085,134,1,1,9,9,133,0,1,0,1,20,11.1,0.6,2.02,1,3.03,2,3.04,48.4,2,0,0,1,1,100,1,0,0
10756,Lucas White,lucas.white@college.org,Dropout,17,6,9773,126,1,19,5,5,119,0,1,0,0,18,12.4,0.5,1.79,0,0,2,2.73,31.39,3,1,1,6,1,100,0,0,1
10757,Noah Anderson,noah.anderson@college.org,Enrolled,1,3,9500,136,1,19,4,9,131.1,0,1,0,0,19,15.5,2.8,-4.06,0.87,2.67,3,1.72,44.48,3,0,1,2,1,98,0,0,1
10758,Liam Jackson,liam.jackson@studentmail.com,Graduate,1,2,9238,129,38,1,4,10,129.4,0,1,0,0,18,9.4,-0.8,-3.12,1,2.45,2,2.68,31.33,1,1,1,2,1,100,0,1,1
10759,James Brown,james.brown@studentmail.com,Enrolled,1,1,9085,126,3,1,2,8,123.9,0,1,0,0,19,12.4,0.5,1.79,0.67,2.4,3,1.14,36.2,2,1,1,3,1,100,0,1,1
10760,James Martin,james.martin@university.edu,Dropout,44,1,9085,140,1,1,4,7,140,1,1,0,0,22,13.9,-0.3,0.79,0.75,2.4,2,2.84,30.39,1,1,1,6,1,100,0,0,1
10761,Sophia Brown,sophia.brown@university.edu,Graduate,43,1,9085,162,2,1,4,4,162,0,1,0,0,19,12.4,0.5,1.79,1,3.06,2,8.69,19.71,3,1,1,1,1,86,0,0,1
10762,Noah Smith,noah.smith@studentmail.com,Dropout,1,1,171,148,3,2,4,2,131.6,0,1,0,0,21,8.9,1.4,3.51,0.74,2.66,1,8.99,24.53,3,1,1,2,1,90,0,0,1
10763,Sophia Taylor,sophia.taylor@studentmail.com,Enrolled,17,1,9853,119,3,3,132,132,110.6,0,1,0,0,20,11.1,0.6,2.02,0.86,2.62,2,7.53,30.65,1,1,1,5,1,100,0,1,1
10764,Sophia Smith,sophia.smith@studentmail.com,Graduate,17,3,9773,123,1,19,5,5,117.4,0,1,0,1,18,16.2,0.3,-0.92,1,2.63,2,7.68,36.85,3,0,0,2,1,100,1,0,0
10765,Olivia Thomas,olivia.thomas@university.edu,Graduate,17,1,9773,150,38,38,7,7,137.8,0,1,0,1,18,8.9,1.4,3.51,1,3.05,2,5.9,24.51,3,0,0,4,1,2,1,0,0
10766,Lucas Jackson,lucas.jackson@university.edu,Dropout,17,1,9670,113,1,1,5,4,106.7,1,1,0,0,20,15.5,2.8,-4.06,0.5,2.22,1,7.82,46.01,3,1,1,2,1,90,0,1,1
10767,Isabella Martin,isabella.martin@university.edu,Graduate,1,1,9500,152,19,37,3,8,156.9,0,1,0,1,18,15.5,2.8,-4.06,1,2.93,3,5.13,44.65,3,0,0,3,1,73,1,1,0
10768,Noah Smith,noah.smith@college.org,Enrolled,1,3,9500,154,3,3,1,3,129,0,1,0,0,18,9.4,-0.8,-3.12,0.75,2.67,2,9.77,24.16,1,1,1,16,1,90,0,0,1
10769,Noah Jackson,noah.jackson@college.org,Graduate,1,2,9773,130,1,34,9,9,124.8,0,1,0,1,20,12.4,0.5,1.79,0.92,2.51,2,8.3,20.46,3,0,0,2,1,90,1,1,0
10770,Lucas Martin,lucas.martin@studentmail.com,Graduate,1,1,9238,121,1,1,1,1,115.1,0,1,0,0,19,11.1,0.6,2.02,1,2.3,2,1.51,44.43,3,1,1,2,1,100,0,0,1
10771,Ava Thomas,ava.thomas@university.edu,Graduate,1,1,9070,153,3,3,1,2,146.7,0,1,0,0,18,12.7,3.7,-1.7,0.92,2.77,2,9.7,11.88,1,1,1,2,1,100,0,1,1
10772,Olivia Martin,olivia.martin@studentmail.com,Graduate,1,1,9500,148,3,1,4,5,132.8,0,1,0,0,18,10.8,1.4,1.74,0.88,2.91,2,5.27,33.57,3,1,1,2,1,100,0,0,1
10773,Ava Jackson,ava.jackson@college.org,Dropout,5,3,9085,143,37,37,0,90,159.1,1,1,0,1,18,7.6,2.6,0.32,1,2.84,2,7.22,16.75,2,0,0,12,1,96,1,0,0
10774,Sophia Taylor,sophia.taylor@college.org,Graduate,17,1,9773,138,1,19,9,9,124,0,1,0,1,19,11.1,0.6,2.02,1,2.7,2,3.13,33.11,3,0,0,1,1,85,1,0,0
10775,Olivia Jackson,olivia.jackson@college.org,Dropout,39,1,9500,120,3,3,2,2,149,0,0,1,0,36,15.5,2.8,-4.06,0.17,1.15,3,7.09,17.25,2,0,0,4,0,100,1,1,1
10776,Isabella Harris,isabella.harris@studentmail.com,Graduate,17,1,9238,145,1,40,9,2,129.6,0,1,0,1,19,11.1,0.6,2.02,1,2.38,2,5.37,40.87,3,0,1,2,1,67,1,0,0
10777,Ethan White,ethan.white@university.edu,Graduate,17,3,9238,118,3,1,2,5,110,0,1,0,0,18,8.9,1.4,3.51,0.92,2.56,1,3.91,24.77,2,1,1,4,1,80,0,1,1
10778,Liam Brown,liam.brown@college.org,Graduate,1,3,9773,121,19,19,3,3,116.1,0,1,0,1,18,12.4,0.5,1.79,1,2.53,2,5.1,33.24,2,0,0,3,1,100,1,0,0
10779,Noah Anderson,noah.anderson@college.org,Graduate,1,3,9773,135,38,38,5,8,133.3,0,1,0,1,18,8.9,1.4,3.51,1,2.9,3,3.14,28.13,2,0,1,1,1,76,1,0,0
10780,Ava Jackson,ava.jackson@studentmail.com,Graduate,44,1,9070,140,1,1,9,8,144.3,0,1,0,0,19,12.4,0.5,1.79,1,2.62,3,4.95,39.76,2,1,1,2,1,80,0,0,1
10781,Noah White,noah.white@university.edu,Graduate,18,3,9500,145,1,1,4,8,133.6,0,1,0,0,18,11.1,0.6,2.02,1,2.6,1,3.39,37.63,1,1,1,6,1,60,0,0,1
10782,James Jackson,james.jackson@university.edu,Graduate,1,1,9130,133,1,37,9,9,123.2,0,1,0,1,19,8.9,1.4,3.51,1,2.7,2,6.43,27.3,3,0,1,1,1,55,1,0,0
10783,Emma Johnson,emma.johnson@college.org,Enrolled,1,1,9853,127,3,1,3,7,137.2,0,1,0,0,18,10.8,1.4,1.74,0.83,2.49,2,8.6,44.68,2,1,1,2,1,98,0,0,1
10784,Sophia Martin,sophia.martin@studentmail.com,Enrolled,53,1,9070,130,40,19,3,5,130,0,0,0,1,22,8.9,1.4,3.51,0.83,2.3,2,2.17,22.69,3,0,0,2,1,88,1,0,0
10785,Olivia Harris,olivia.harris@studentmail.com,Dropout,1,2,9238,117,19,1,9,8,110,1,0,0,0,18,11.1,0.6,2.02,0,0,2,8.77,20.13,2,0,0,3,0,90,0,0,1
10786,Ava Harris,ava.harris@university.edu,Graduate,17,4,9147,125,19,19,5,5,118,0,1,0,0,19,8.9,1.4,3.51,1,2.58,1,6.97,37.68,3,1,1,3,1,56,0,0,1
10787,Noah Taylor,noah.taylor@studentmail.com,Graduate,1,1,9773,141,38,38,9,9,128.4,0,1,0,0,18,11.1,0.6,2.02,1,2.95,2,8.51,16.52,2,1,1,2,1,100,0,0,1
10788,Emma Thomas,emma.thomas@college.org,Graduate,1,3,9853,122,1,3,5,3,113.6,0,1,0,0,19,11.1,0.6,2.02,1,2.81,2,3.7,13.13,3,1,1,3,1,85,0,0,1
10789,James Johnson,james.johnson@college.org,Enrolled,17,2,9147,118,19,1,9,3,113.5,1,1,0,0,20,11.1,0.6,2.02,0.5,2.15,2,3.12,29.49,1,1,1,4,1,100,0,1,1
10790,Sophia Brown,sophia.brown@studentmail.com,Graduate,17,3,9070,142,1,38,3,5,146.9,0,1,0,1,18,16.2,0.3,-0.92,1,2.52,2,5.22,30.49,2,0,0,3,1,100,1,0,0
10791,Emma Taylor,emma.taylor@university.edu,Enrolled,1,1,9130,143,3,3,2,10,141.3,1,0,0,0,23,11.1,0.6,2.02,0.83,2.7,2,6.14,26.36,2,1,0,3,0,54,0,1,1
10792,Emma Jackson,emma.jackson@university.edu,Dropout,1,4,9773,143,1,3,4,7,129.7,0,1,0,0,20,8.9,1.4,3.51,0,0,2,5.54,29.49,2,1,1,2,1,88,0,0,1
10793,Olivia White,olivia.white@university.edu,Enrolled,1,5,9070,123,3,1,9,3,121.3,0,1,0,0,20,12.4,0.5,1.79,1,2.27,2,3.51,54.74,3,1,1,3,1,100,0,0,1
10794,Emma Anderson,emma.anderson@university.edu,Dropout,1,1,9238,115,1,1,9,4,109.1,1,0,0,1,22,12.4,0.5,1.79,0,0,2,2.13,37.48,2,0,0,3,0,100,0,1,1
10795,Olivia Anderson,olivia.anderson@studentmail.com,Graduate,17,2,9853,112,19,38,5,7,107.1,0,1,0,1,18,11.1,0.6,2.02,0.93,2.58,2,7.33,12.62,2,0,1,1,1,90,1,1,0
10796,Emma Jackson,emma.jackson@university.edu,Graduate,17,1,9500,135,19,38,9,9,129.2,0,1,0,1,18,11.1,0.6,2.02,1,2.78,2,9.44,11.3,3,0,0,2,1,70,1,1,0
10797,Isabella Johnson,isabella.johnson@college.org,Graduate,1,1,9500,162,3,4,3,3,154.1,0,1,0,0,18,11.1,0.6,2.02,1,2.86,1,3.51,9.9,3,1,1,2,1,97,0,0,1
10798,Ava Smith,ava.smith@studentmail.com,Graduate,1,1,9853,143,19,3,4,4,147.2,0,1,0,0,18,11.1,0.6,2.02,1,3.07,2,7.37,8.06,2,1,1,5,1,85,0,0,1
10799,Lucas Johnson,lucas.johnson@studentmail.com,Enrolled,51,1,9147,130,1,1,4,4,120,0,1,0,0,21,11.1,0.6,2.02,0.8,2.55,2,1.36,10.59,2,0,1,3,1,94,0,1,1
10800,Ethan Smith,ethan.smith@university.edu,Enrolled,17,1,9070,136,1,37,4,5,130.8,0,1,0,0,20,10.8,1.4,1.74,1,2.4,2,9.19,25.34,1,1,1,2,1,96,0,1,1
10801,Olivia Taylor,olivia.taylor@studentmail.com,Graduate,16,1,9070,125,1,1,4,4,120.8,0,1,0,0,18,12.4,0.5,1.79,1,2.73,3,7.49,20.63,3,1,1,2,1,88,0,0,1
10802,James Harris,james.harris@college.org,Enrolled,17,2,9500,132,19,37,3,5,125.4,0,0,0,1,20,11.1,0.6,2.02,0.94,2.66,3,8.41,13.16,2,0,0,4,1,70,1,0,0
10803,Lucas Anderson,lucas.anderson@college.org,Graduate,1,1,8014,123,34,37,9,90,121.3,0,1,0,0,25,7.6,2.6,0.32,1,2.57,2,3.89,34.15,3,1,1,4,1,100,0,0,1
10804,Olivia Taylor,olivia.taylor@college.org,Graduate,1,1,9147,142,19,19,9,9,127,0,1,0,1,18,13.9,-0.3,0.79,0.9,2.36,3,7.98,47.66,3,0,1,2,1,100,1,0,0
10805,Olivia Brown,olivia.brown@college.org,Enrolled,1,1,9085,140,1,19,4,7,131.6,0,1,0,0,20,12.4,0.5,1.79,0.86,2.79,2,8.66,38,3,1,1,2,1,95,0,1,1
10806,Emma Thomas,emma.thomas@college.org,Graduate,1,2,9238,133.1,19,19,9,9,106,0,1,0,1,20,12.4,0.5,1.79,1,2.59,2,6.79,22.74,3,0,1,2,1,100,1,1,0
10807,Liam Anderson,liam.anderson@university.edu,Graduate,18,4,9773,114,1,1,9,9,111.6,0,1,0,1,21,11.1,0.6,2.02,1,2.4,2,9.78,13.76,3,0,1,1,1,85,1,1,0
10808,Emma Johnson,emma.johnson@university.edu,Graduate,17,3,9670,125,1,3,4,3,117.3,0,1,0,0,18,8.9,1.4,3.51,0.92,2.8,2,4.3,27.6,2,1,1,3,1,99,0,0,1
10809,Isabella Taylor,isabella.taylor@studentmail.com,Dropout,17,1,9853,127,1,1,5,7,121.4,0,1,0,0,18,11.1,0.6,2.02,0.93,2.47,1,6.41,15.84,3,1,1,3,1,90,0,0,1
10810,Lucas Harris,lucas.harris@college.org,Graduate,1,3,9070,132,1,3,9,7,126.1,0,1,0,1,18,11.1,0.6,2.02,1,3.12,2,3.43,34.71,3,0,1,2,1,99,1,1,0
10811,Ethan Taylor,ethan.taylor@university.edu,Graduate,1,4,9500,148,19,19,4,5,137,0,1,0,0,18,9.4,-0.8,-3.12,1,2.85,2,4.3,18.83,2,1,1,1,1,100,0,1,1
10812,Liam Smith,liam.smith@college.org,Dropout,43,1,9670,139,3,19,3,5,120.8,0,1,0,0,19,15.5,2.8,-4.06,0,0,2,6.38,41.16,2,1,1,6,1,99,0,0,1
10813,Ava White,ava.white@college.org,Dropout,17,1,9254,136,39,3,3,3,128.7,0,1,0,0,20,13.9,-0.3,0.79,1,2.27,2,2.73,42.56,3,1,1,3,1,88,0,1,1
10814,Emma Thomas,emma.thomas@studentmail.com,Dropout,39,1,9238,133.1,34,34,0,0,118,0,1,0,0,47,7.6,2.6,0.32,0,0,2,6.22,32.36,3,1,1,4,1,80,0,1,1
10815,James Jackson,james.jackson@studentmail.com,Enrolled,43,1,9130,120,1,3,9,2,120,1,1,0,0,21,10.8,1.4,1.74,0.7,2.57,2,3.31,31.62,3,1,1,3,1,90,0,0,1
